Jerky_ID,Time,Temp,Humidity,Weight
"15,1",460.86555555555555,20.2,38.1,0.5725075528700906
"15,1",461.86555555555555,20.0,38.4,0.5725075528700906
"15,1",462.86555555555555,20.1,38.5,0.5709969788519638
"15,1",463.86555555555555,20.2,38.4,0.5709969788519638
"15,1",464.86555555555555,20.3,38.6,0.5709969788519638
"15,1",465.86555555555555,20.4,38.5,0.5709969788519638
"15,1",466.86555555555555,20.6,38.2,0.5709969788519638
"15,1",467.86555555555555,20.5,38.5,0.5709969788519638
"15,1",468.86555555555555,20.5,38.7,0.5709969788519638
"15,1",469.86555555555555,20.6,38.7,0.5709969788519638
"15,1",470.86555555555555,20.7,38.8,0.5709969788519638
"15,1",471.86555555555555,21.0,38.5,0.5709969788519638
"15,1",472.86555555555555,20.9,38.8,0.5694864048338368
"15,1",473.86555555555555,20.8,39.4,0.5694864048338368
"15,1",474.86555555555555,20.9,39.8,0.5694864048338368
"15,1",475.86555555555555,21.0,39.5,0.5694864048338368
"15,1",476.86555555555555,21.1,39.6,0.5694864048338368
"15,1",477.86555555555555,21.7,38.5,0.5694864048338368
"15,1",478.86555555555555,21.4,39.6,0.56797583081571
"15,1",479.86555555555555,21.5,39.4,0.56797583081571
"15,1",480.86555555555555,21.6,39.3,0.56797583081571
"15,1",481.86555555555555,21.7,39.3,0.56797583081571
"15,1",482.86555555555555,21.7,39.3,0.56797583081571
"15,1",483.86555555555555,21.9,39.0,0.56797583081571
"15,1",484.86555555555555,21.9,39.1,0.56797583081571
"15,1",485.86555555555555,22.0,38.8,0.56797583081571
"15,1",486.86555555555555,21.9,39.1,0.56797583081571
"15,1",487.86555555555555,22.0,38.9,0.56797583081571
"15,1",488.86555555555555,22.4,38.0,0.56797583081571
"15,1",489.86555555555555,22.1,38.6,0.56797583081571
"15,1",490.86555555555555,22.0,38.7,0.56797583081571
"15,1",491.86555555555555,22.1,38.4,0.5664652567975831
"15,1",492.86555555555555,22.0,38.5,0.5664652567975831
"15,1",493.86555555555555,22.0,38.3,0.5664652567975831
"15,1",494.86555555555555,22.1,37.8,0.5664652567975831
"15,1",495.86555555555555,21.9,38.0,0.5664652567975831
"15,1",496.86555555555555,21.9,37.6,0.5664652567975831
"15,1",497.8666666666667,21.8,37.5,0.5664652567975831
"15,1",498.86555555555555,21.9,37.2,0.5664652567975831
"15,1",499.86555555555555,22.1,36.4,0.5664652567975831
"15,1",500.86555555555555,21.7,37.0,0.5649546827794562
"15,1",501.86555555555555,21.6,36.9,0.5649546827794562
"15,1",502.86555555555555,21.5,36.7,0.5649546827794562
"15,1",503.86555555555555,21.4,36.5,0.5649546827794562
"15,1",504.86555555555555,21.4,36.5,0.5649546827794562
"15,1",505.86555555555555,21.6,35.6,0.5649546827794562
"15,1",506.86555555555555,21.2,36.1,0.5649546827794562
"15,1",507.86555555555555,21.1,36.1,0.5634441087613293
"15,1",508.86555555555555,21.1,35.7,0.5649546827794562
"15,1",509.86555555555555,21.0,35.9,0.5634441087613293
"15,1",510.86555555555555,20.9,35.8,0.5634441087613293
"15,1",511.86555555555555,21.0,35.0,0.5634441087613293
"15,1",512.8655555555556,20.7,35.9,0.5634441087613293
"15,1",513.8655555555556,20.6,36.0,0.5634441087613293
"15,1",514.8655555555556,20.5,35.8,0.5634441087613293
"15,1",515.8655555555556,20.5,35.7,0.5619335347432024
"15,1",516.8655555555556,21.1,34.4,0.5619335347432024
"15,1",517.8655555555556,20.4,35.6,0.5619335347432024
"15,1",518.8655555555556,20.3,35.8,0.5619335347432024
"15,1",519.8655555555556,20.5,35.1,0.5619335347432024
"15,1",520.8655555555556,20.5,35.2,0.5604229607250756
"15,1",521.8655555555556,20.7,34.8,0.5604229607250756
"15,1",522.8655555555556,20.8,34.7,0.5604229607250756
"15,1",523.8655555555556,20.6,34.8,0.5604229607250756
"15,1",524.8655555555556,20.8,34.4,0.5604229607250756
"15,1",525.8655555555556,20.6,34.7,0.5604229607250756
"15,1",526.8655555555556,20.4,34.9,0.5604229607250756
"15,1",527.8655555555556,20.5,35.0,0.5589123867069486
"15,1",528.8655555555556,20.4,34.8,0.5589123867069486
"15,1",529.8655555555556,20.4,34.8,0.5589123867069486
"15,1",530.8655555555556,20.4,34.7,0.5589123867069486
"15,1",531.8655555555556,20.5,34.3,0.5589123867069486
"15,1",532.8655555555556,20.4,34.3,0.5589123867069486
"15,1",533.8655555555556,20.7,33.6,0.5589123867069486
"15,1",534.8655555555556,20.5,33.9,0.5574018126888217
"15,1",535.8655555555556,20.7,33.8,0.5574018126888217
"15,1",536.8655555555556,20.7,33.9,0.5574018126888217
"15,1",537.8655555555556,20.7,33.8,0.5574018126888217
"15,1",538.8655555555556,21.0,33.1,0.5574018126888217
"15,1",539.8655555555556,20.9,33.4,0.5574018126888217
"15,1",540.8655555555556,20.8,33.3,0.5574018126888217
"15,1",541.8655555555556,20.8,33.2,0.5574018126888217
"15,1",542.8655555555556,20.9,33.1,0.5558912386706949
"15,1",543.8655555555556,20.9,33.0,0.5558912386706949
"15,1",544.8655555555556,20.8,33.1,0.5558912386706949
"15,1",545.8666666666667,20.8,33.1,0.5558912386706949
"15,1",546.8655555555556,20.6,33.4,0.5558912386706949
"15,1",547.8655555555556,20.5,33.7,0.5558912386706949
"15,1",548.8655555555556,20.5,34.0,0.5558912386706949
"15,1",549.8655555555556,20.4,33.8,0.5558912386706949
"15,1",550.8655555555556,20.5,32.9,0.5558912386706949
"15,1",551.8655555555556,20.3,33.1,0.554380664652568
"15,1",552.8655555555556,20.1,33.1,0.554380664652568
"15,1",553.8655555555556,20.1,33.0,0.554380664652568
"15,1",554.8655555555556,20.0,33.1,0.554380664652568
"15,1",555.8655555555556,19.9,33.1,0.554380664652568
"15,1",556.8655555555556,20.2,32.0,0.554380664652568
"15,1",557.8655555555556,19.9,32.6,0.554380664652568
"15,1",558.8655555555556,19.6,32.8,0.552870090634441
"15,1",559.8655555555556,19.6,32.7,0.552870090634441
"15,1",560.8655555555556,19.5,32.6,0.552870090634441
"15,1",561.8655555555556,19.6,32.5,0.552870090634441
"15,1",562.8655555555556,19.8,32.1,0.552870090634441
"15,1",563.8655555555556,19.8,32.3,0.552870090634441
"15,1",564.8655555555556,20.0,32.3,0.552870090634441
"15,1",565.8655555555556,20.2,33.1,0.552870090634441
"15,1",566.8655555555556,20.1,32.5,0.552870090634441
"15,1",567.8655555555556,20.2,34.1,0.5513595166163142
"15,1",568.8655555555556,20.7,33.9,0.5513595166163142
"15,1",569.8655555555556,20.8,34.9,0.5513595166163142
"15,1",570.8655555555556,20.8,34.0,0.5513595166163142
"15,1",571.8655555555556,20.7,33.6,0.5513595166163142
"15,1",572.8655555555556,20.7,32.7,0.5513595166163142
"15,1",573.8655555555556,21.4,31.3,0.5513595166163142
"15,1",574.8655555555556,20.9,32.4,0.5513595166163142
"15,1",575.8655555555556,20.9,31.9,0.5498489425981873
"15,1",576.8655555555556,21.1,31.8,0.5498489425981873
"15,1",577.8655555555556,21.0,31.6,0.5498489425981873
"15,1",578.8655555555556,21.0,31.5,0.5498489425981873
