MAC,Unix_time_Stamp,Date,Temp,Temp_sym,Humidity,Humidity_sym,Pressure,Pressure_sym,IDs_1,ID_1,Weight_1,Wt_sym_1,IDs_2,ID_2,Weight_2,Wt_sym_2,IDs_3,ID_3,Weight_3,Wt_sym_3,IDs_4,ID_4,Weight_4,Wt_sym_4,IDs_5,ID_5,Weight_5,Wt_sym_5
7C:DF:A1:E0:91:AC,1722546000,2024-08-01T21:00:00Z,27.3,C,48.6,%,98.638,hPa,id,1,457,g,id,2,-1,g,id,3,0,g,id,4,105,g,id,5,543,g
7C:DF:A1:E0:91:AC,1722549600,2024-08-01T22:00:00Z,27.2,C,47.5,%,98.609,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,543,g
7C:DF:A1:E0:91:AC,1722553200,2024-08-01T23:00:00Z,27.1,C,47.4,%,98.533,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,543,g
7C:DF:A1:E0:91:AC,1722555000,2024-08-01T23:30:00Z,27.0,C,47.4,%,98.513,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,543,g
7C:DF:A1:E0:91:AC,1722560400,2024-08-02T01:00:00Z,26.9,C,46.6,%,98.393,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722562200,2024-08-02T01:30:00Z,26.9,C,46.5,%,98.347,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722564000,2024-08-02T02:00:00Z,26.8,C,46.8,%,98.299,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722565800,2024-08-02T02:30:00Z,26.8,C,46.7,%,98.223,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722567600,2024-08-02T03:00:00Z,26.8,C,47.0,%,98.21,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722569400,2024-08-02T03:30:00Z,26.8,C,46.5,%,98.172,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,104,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722571200,2024-08-02T04:00:00Z,26.7,C,46.6,%,98.135,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722573000,2024-08-02T04:30:00Z,26.7,C,46.9,%,98.092,hPa,id,1,457,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722574800,2024-08-02T05:00:00Z,26.7,C,46.7,%,98.03,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722576600,2024-08-02T05:30:00Z,26.7,C,46.7,%,98.005,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722578400,2024-08-02T06:00:00Z,26.6,C,46.7,%,97.969,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722580200,2024-08-02T06:30:00Z,26.6,C,46.7,%,97.924,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722582000,2024-08-02T07:00:00Z,26.6,C,46.7,%,97.923,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722583800,2024-08-02T07:30:00Z,26.6,C,47.4,%,97.904,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,542,g
7C:DF:A1:E0:91:AC,1722585600,2024-08-02T08:00:00Z,26.6,C,47.3,%,97.892,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722589200,2024-08-02T09:00:00Z,26.6,C,47.8,%,97.898,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722603600,2024-08-02T13:00:00Z,26.6,C,47.9,%,98.024,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722605400,2024-08-02T13:30:00Z,26.5,C,47.2,%,98.076,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722607200,2024-08-02T14:00:00Z,26.5,C,47.2,%,98.095,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,541,g
7C:DF:A1:E0:91:AC,1722609000,2024-08-02T14:30:00Z,26.4,C,47.1,%,98.11,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,540,g
7C:DF:A1:E0:91:AC,1722616200,2024-08-02T16:30:00Z,26.3,C,46.6,%,98.202,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,540,g
7C:DF:A1:E0:91:AC,1722618000,2024-08-02T17:00:00Z,26.3,C,46.9,%,98.234,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,540,g
7C:DF:A1:E0:91:AC,1722621600,2024-08-02T18:00:00Z,26.3,C,46.8,%,98.28,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,540,g
7C:DF:A1:E0:91:AC,1722625200,2024-08-02T19:00:00Z,26.3,C,46.8,%,98.335,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,540,g
7C:DF:A1:E0:91:AC,1722632400,2024-08-02T21:00:00Z,26.3,C,46.9,%,98.447,hPa,id,1,456,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722636000,2024-08-02T22:00:00Z,26.4,C,46.9,%,98.526,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722639600,2024-08-02T23:00:00Z,26.4,C,46.8,%,98.558,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722641400,2024-08-02T23:30:00Z,26.4,C,46.8,%,98.555,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722646800,2024-08-03T01:00:00Z,26.3,C,46.1,%,98.548,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722648600,2024-08-03T01:30:00Z,26.2,C,45.9,%,98.555,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722650400,2024-08-03T02:00:00Z,26.2,C,45.9,%,98.556,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722652200,2024-08-03T02:30:00Z,26.1,C,45.8,%,98.557,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722654000,2024-08-03T03:00:00Z,26.1,C,45.7,%,98.552,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722655800,2024-08-03T03:30:00Z,26.0,C,45.6,%,98.558,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722657600,2024-08-03T04:00:00Z,26.0,C,45.7,%,98.577,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722659400,2024-08-03T04:30:00Z,25.9,C,45.8,%,98.579,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,539,g
7C:DF:A1:E0:91:AC,1722661200,2024-08-03T05:00:00Z,25.9,C,45.8,%,98.584,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722663000,2024-08-03T05:30:00Z,25.9,C,45.7,%,98.594,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722664800,2024-08-03T06:00:00Z,25.8,C,45.8,%,98.614,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722666600,2024-08-03T06:30:00Z,25.8,C,45.8,%,98.625,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722668400,2024-08-03T07:00:00Z,25.8,C,45.7,%,98.637,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722670200,2024-08-03T07:30:00Z,25.8,C,45.7,%,98.637,hPa,id,1,455,g,id,2,0,g,id,3,0,g,id,4,101,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722672000,2024-08-03T08:00:00Z,25.7,C,45.7,%,98.647,hPa,id,1,454,g,id,2,1,g,id,3,0,g,id,4,101,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722675600,2024-08-03T09:00:00Z,25.8,C,45.9,%,98.66,hPa,id,1,454,g,id,2,1,g,id,3,0,g,id,4,101,g,id,5,538,g
7C:DF:A1:E0:91:AC,1722690000,2024-08-03T13:00:00Z,26.7,C,47.4,%,98.546,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,537,g
7C:DF:A1:E0:91:AC,1722691800,2024-08-03T13:30:00Z,26.6,C,47.0,%,98.54,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,537,g
7C:DF:A1:E0:91:AC,1722693600,2024-08-03T14:00:00Z,26.6,C,46.8,%,98.525,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,537,g
7C:DF:A1:E0:91:AC,1722695400,2024-08-03T14:30:00Z,26.5,C,46.8,%,98.517,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,537,g
7C:DF:A1:E0:91:AC,1722702600,2024-08-03T16:30:00Z,26.4,C,46.3,%,98.527,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722704400,2024-08-03T17:00:00Z,26.4,C,46.5,%,98.549,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,537,g
7C:DF:A1:E0:91:AC,1722708000,2024-08-03T18:00:00Z,26.4,C,47.0,%,98.613,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722711600,2024-08-03T19:00:00Z,26.3,C,46.7,%,98.566,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722718800,2024-08-03T21:00:00Z,26.2,C,47.0,%,98.551,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722722400,2024-08-03T22:00:00Z,26.2,C,47.4,%,98.575,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722726000,2024-08-03T23:00:00Z,26.2,C,47.5,%,98.55,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722727800,2024-08-03T23:30:00Z,26.2,C,47.3,%,98.537,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722733200,2024-08-04T01:00:00Z,26.1,C,47.3,%,98.459,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722735000,2024-08-04T01:30:00Z,26.1,C,47.1,%,98.431,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722736800,2024-08-04T02:00:00Z,26.1,C,47.2,%,98.418,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,536,g
7C:DF:A1:E0:91:AC,1722738600,2024-08-04T02:30:00Z,26.1,C,47.1,%,98.421,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722740400,2024-08-04T03:00:00Z,26.1,C,47.2,%,98.4,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722742200,2024-08-04T03:30:00Z,26.1,C,47.4,%,98.397,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722744000,2024-08-04T04:00:00Z,26.1,C,47.3,%,98.386,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722745800,2024-08-04T04:30:00Z,26.1,C,47.3,%,98.349,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722747600,2024-08-04T05:00:00Z,26.1,C,47.4,%,98.346,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722749400,2024-08-04T05:30:00Z,26.1,C,47.5,%,98.342,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722751200,2024-08-04T06:00:00Z,26.1,C,47.5,%,98.347,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722753000,2024-08-04T06:30:00Z,26.0,C,47.4,%,98.326,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722754800,2024-08-04T07:00:00Z,26.0,C,47.6,%,98.34,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722756600,2024-08-04T07:30:00Z,26.0,C,47.6,%,98.364,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722758400,2024-08-04T08:00:00Z,26.0,C,47.7,%,98.374,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722762000,2024-08-04T09:00:00Z,26.0,C,47.6,%,98.411,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,535,g
7C:DF:A1:E0:91:AC,1722776400,2024-08-04T13:00:00Z,26.2,C,48.6,%,98.33,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722778200,2024-08-04T13:30:00Z,26.2,C,48.8,%,98.31,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722780000,2024-08-04T14:00:00Z,26.2,C,48.7,%,98.318,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722781800,2024-08-04T14:30:00Z,26.2,C,48.8,%,98.297,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722789000,2024-08-04T16:30:00Z,26.4,C,48.5,%,98.323,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722790800,2024-08-04T17:00:00Z,26.4,C,48.3,%,98.31,hPa,id,1,454,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722794400,2024-08-04T18:00:00Z,26.3,C,47.9,%,98.335,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722798000,2024-08-04T19:00:00Z,26.3,C,47.7,%,98.38,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,534,g
7C:DF:A1:E0:91:AC,1722805200,2024-08-04T21:00:00Z,26.6,C,48.1,%,98.461,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722808800,2024-08-04T22:00:00Z,26.5,C,48.5,%,98.522,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722812400,2024-08-04T23:00:00Z,26.5,C,48.0,%,98.552,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722814200,2024-08-04T23:30:00Z,26.4,C,48.0,%,98.55,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722819600,2024-08-05T01:00:00Z,26.4,C,48.2,%,98.504,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722821400,2024-08-05T01:30:00Z,26.4,C,48.2,%,98.479,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722823200,2024-08-05T02:00:00Z,26.4,C,48.0,%,98.461,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722825000,2024-08-05T02:30:00Z,26.4,C,48.1,%,98.416,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722826800,2024-08-05T03:00:00Z,26.4,C,48.0,%,98.398,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722828600,2024-08-05T03:30:00Z,26.3,C,48.1,%,98.384,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722830400,2024-08-05T04:00:00Z,26.3,C,48.0,%,98.372,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722832200,2024-08-05T04:30:00Z,26.3,C,48.0,%,98.371,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722834000,2024-08-05T05:00:00Z,26.3,C,48.1,%,98.361,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,533,g
7C:DF:A1:E0:91:AC,1722835800,2024-08-05T05:30:00Z,26.3,C,48.0,%,98.344,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,103,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722837600,2024-08-05T06:00:00Z,26.3,C,48.2,%,98.341,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722839400,2024-08-05T06:30:00Z,26.3,C,48.2,%,98.337,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722841200,2024-08-05T07:00:00Z,26.2,C,48.0,%,98.343,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722843000,2024-08-05T07:30:00Z,26.2,C,47.9,%,98.372,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722844800,2024-08-05T08:00:00Z,26.1,C,48.1,%,98.354,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722848400,2024-08-05T09:00:00Z,26.1,C,48.1,%,98.362,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,102,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722862800,2024-08-05T13:00:00Z,27.1,C,47.8,%,98.271,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722864600,2024-08-05T13:30:00Z,27.1,C,47.7,%,98.26,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,532,g
7C:DF:A1:E0:91:AC,1722866400,2024-08-05T14:00:00Z,26.6,C,44.7,%,98.233,hPa,id,1,453,g,id,2,0,g,id,3,-1,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722868200,2024-08-05T14:30:00Z,26.5,C,45.0,%,98.21,hPa,id,1,453,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722875400,2024-08-05T16:30:00Z,26.6,C,46.0,%,98.268,hPa,id,1,452,g,id,2,0,g,id,3,-1,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722877200,2024-08-05T17:00:00Z,26.7,C,46.8,%,98.301,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722880800,2024-08-05T18:00:00Z,26.6,C,46.2,%,98.341,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722884400,2024-08-05T19:00:00Z,26.6,C,46.0,%,98.352,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,531,g
7C:DF:A1:E0:91:AC,1722891600,2024-08-05T21:00:00Z,26.6,C,46.0,%,98.417,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722895200,2024-08-05T22:00:00Z,26.5,C,45.8,%,98.466,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722898800,2024-08-05T23:00:00Z,26.5,C,45.8,%,98.449,hPa,id,1,452,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722900600,2024-08-05T23:30:00Z,26.5,C,45.9,%,98.463,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722906000,2024-08-06T01:00:00Z,26.4,C,46.1,%,98.416,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722907800,2024-08-06T01:30:00Z,26.4,C,46.1,%,98.358,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722909600,2024-08-06T02:00:00Z,26.4,C,46.1,%,98.382,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722911400,2024-08-06T02:30:00Z,26.4,C,46.2,%,98.343,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722913200,2024-08-06T03:00:00Z,26.4,C,46.2,%,98.314,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,530,g
7C:DF:A1:E0:91:AC,1722915000,2024-08-06T03:30:00Z,26.3,C,46.1,%,98.296,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722916800,2024-08-06T04:00:00Z,26.3,C,46.0,%,98.293,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722918600,2024-08-06T04:30:00Z,26.3,C,45.8,%,98.287,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722920400,2024-08-06T05:00:00Z,26.2,C,45.9,%,98.303,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722922200,2024-08-06T05:30:00Z,26.2,C,46.0,%,98.299,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722924000,2024-08-06T06:00:00Z,26.2,C,45.9,%,98.305,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722925800,2024-08-06T06:30:00Z,26.1,C,45.8,%,98.287,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722927600,2024-08-06T07:00:00Z,26.1,C,45.9,%,98.275,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,0,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722929400,2024-08-06T07:30:00Z,26.1,C,45.9,%,98.28,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,529,g
7C:DF:A1:E0:91:AC,1722931200,2024-08-06T08:00:00Z,26.1,C,45.9,%,98.344,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722934800,2024-08-06T09:00:00Z,26.1,C,45.8,%,98.324,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722949200,2024-08-06T13:00:00Z,25.8,C,45.5,%,98.176,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722951000,2024-08-06T13:30:00Z,25.9,C,45.3,%,98.186,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722952800,2024-08-06T14:00:00Z,26.0,C,44.9,%,98.189,hPa,id,1,451,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722954600,2024-08-06T14:30:00Z,26.0,C,44.8,%,98.199,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722961800,2024-08-06T16:30:00Z,26.0,C,44.9,%,98.275,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722963600,2024-08-06T17:00:00Z,26.0,C,45.0,%,98.277,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-1,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722967200,2024-08-06T18:00:00Z,25.8,C,40.4,%,98.293,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-2,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722970800,2024-08-06T19:00:00Z,25.8,C,41.8,%,98.309,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-2,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722978000,2024-08-06T21:00:00Z,25.9,C,43.4,%,98.382,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-2,g,id,5,-1,g
7C:DF:A1:E0:91:AC,1722981600,2024-08-06T22:00:00Z,25.8,C,43.2,%,98.419,hPa,id,1,450,g,id,2,0,g,id,3,0,g,id,4,-2,g,id,5,-1,g
